A	a
PRIMA'Z	p r i - m a z
PRIMAZI'A	p r i - m a - z i - a
PRIME'IRA	p r i - m e i - r a
PRIMEIRANI'STA	p r i - m e i - r a - n i s - t a
PRIME'IRO	p r i - m e i - r o
PRIME'IROS	p r i - m e i - r o s
PRIMEIRÍ'SSIMO	p r i - m e i - r í - s s i - m o
PRIMITI'VA	p r i - m i - t i - v a
PRIMITI'VO	p r i - m i - t i - v o
PRI'MO	p r i - m o
PRIMOGENITO'R	p r i - m o - g e - n i - t o r
PRIMOGENITU'RA	p r i - m o - g e - n i - t u - r a
PRIMOGÉ'NITO	p r i - m o - g é - n i - t o
PRIMO'R	p r i - m o r
PRIMORDIA'L	p r i - m o r - d i a l
PRIMORO'SO	p r i - m o - r o - s o
PRIMÁ'RIO	p r i - m á - r i o
PRIMÓ'RDIO	p r i - m ó r - d i o
PRINCE'SA	p r i n - c e - s a
PRINCIPA'DO	p r i n - c i - p a - d o
PRINCIPA'L	p r i n - c i - p a l
PRINCIPALIDA'DE	p r i n - c i - p a - l i - d a - d e
PRINCIPE'SCO	p r i n - c i - p e s - c o
PRINCIPEZI'NHO	p r i n - c i - p e - z i - n h o
PRINCIPIADO'R	p r i n - c i - p i a - d o r
PRINCIPIA'NTE	p r i n - c i - p i - a n - t e
PRINCIPIA'R	p r i n - c i - p i a r
PRINCÍ'PIO	p r i n - c í - p i o
PRIO'R	p r i - o r
PRIORA'DO	p r i o - r a - d o
PRIORA'L	p r i o - r a l
PRIORE'SA	p r i o - r e - s a
PRIORIDA'DE	p r i o - r i - d a - d e
PRIORITÁ'RIO	p r i o - r i - t á - r i o
PRIORIZA'R	p r i o - r i - z a r
PRISCILIANI'SMO	p r i s - c i - l i a - n i s - m o
PRISIONA'L	p r i - s i o - n a l
PRISIONE'IRO	p r i - s i o - n e i - r o
PRI'SMA	p r i s - m a
PRISMATIZAÇÃ'O	p r i s - m a - t i - z a - ç ã o
PRISMATO'IDE	p r i s - m a - t o i - d e
PRISMO'IDE	p r i s - m o i - d e
PRISMÁ'TICO	p r i s - m á - t i - c o
PRISÃ'O	p r i - s ã o
PRIVACIDA'DE	p r i - v a - c i - d a - d e
PRIVA'DO	p r i - v a - d o
PRIVA'R	p r i - v a r
PRIVATI'VO	p r i - v a - t i - v o
PRIVATIZA'R	p r i - v a - t i - z a r
PRIVILEGIA'R	p r i - v i - l e - g i a r
PRIVILÉ'GIO	p r i - v i - l é - g i o
PRIÃ'O	p r i - ã o
PRO	p r o
PRO'A	p r o a
PROBABILIDA'DE	p r o - b a - b i - l i - d a - d e
PROBABILI'SMO	p r o - b a - b i - l i s - m o
PROBABILI'STA	p r o - b a - b i - l i s - t a
PROBABILIZA'R	p r o - b a - b i - l i - z a r
PROBABILÍ'STICO	p r o - b a - b i - l í s - t i - c o
PROBA'NTE	p r o - b a n - t e
PROBATÓ'RIO	p r o - b a - t ó - r i o
PROBLE'MA	p r o - b l e - m a
PROBLEMATIZA'R	p r o - b l e - m a - t i - z a r
PROBLEMÁ'TICA	p r o - b l e - m á - t i - c a
PROBLEMÁ'TICO	p r o - b l e - m á - t i - c o
PRO'BO	p r o - b o
PROCEDE'NTE	p r o - c e - d e n - t e
PROCEDE'R	p r o - c e - d e r
PROCEDIMENTA'L	p r o - c e - d i - m e n - t a l
PROCEDÊ'NCIA	p r o - c e - d ê n - c i a
PROCESSAME'NTO	p r o - c e - s s a - m e n - t o
PROCESSA'R	p r o - c e - s s a r
PROCESSIONA'L	p r o - c e - s s i o - n a l
PROCE'SSO	p r o - c e - s s o
PROCE'SSOS	p r o - c e - s s o s
PROCESSUA'L	p r o - c e - s s u - a l
PROCESSÃ'O	p r o - c e - s s ã o
PROCISSÃ'O	p r o - c i - s s ã o
PROCLAMADO'R	p r o - c l a - m a - d o r
PROCLAMA'R	p r o - c l a - m a r
PROCLAMATÓ'RIO	p r o - c l a - m a - t ó - r i o
PROCRIADO'R	p r o - c r i a - d o r
PROCRIA'R	p r o - c r i - a r
PROCU'RA	p r o - c u - r a
PROCURADE'IRA	p r o - c u - r a - d e i - r a
PROCURADO'R	p r o - c u - r a - d o r
PROCURADORI'A	p r o - c u - r a - d o - r i - a
PROCURA'R	p r o - c u - r a r
PROCURATORI'A	p r o - c u - r a - t o - r i - a
PROCURATÓ'RIO	p r o - c u - r a - t ó - r i o
PRODIGALIDA'DE	p r o - d i - g a - l i - d a - d e
PRODIGALIZA'R	p r o - d i - g a - l i - z a r
PRODIGAME'NTE	p r o - d i - g a - m e n - t e
PRODIGIO'SO	p r o - d i - g i - o - s o
PRODUCE'NTE	p r o - d u - c e n - t e
PRODUTIVIDA'DE	p r o - d u - t i - v i - d a - d e
PRODUTIVI'SMO	p r o - d u - t i - v i s - m o
PRODUTI'VO	p r o - d u - t i - v o
PRODU'TO	p r o - d u - t o
PRODUTO'R	p r o - d u - t o r
PRODUTÍ'VEL	p r o - d u - t í - v e l
PRODUZI'R	p r o - d u - z i r
PRODUÇÃ'O	p r o - d u - ç ã o
PRODÍ'GIO	p r o - d í - g i o
PROEMINE'NTE	p r o - e - m i - n e n - t e
PROEMINÊ'NCIA	p r o - e - m i - n ê n - c i a
PROENZI'MA	p r o - e n - z i - m a
PROE'ZA	p r o - e - z a
PROFANADO'R	p r o - f a - n a - d o r
PROFANA'R	p r o - f a - n a r
PROFANE'TE	p r o - f a - n e - t e
PROFANIDA'DE	p r o - f a - n i - d a - d e
PROFA'NO	p r o - f a - n o
PROFECI'A	p r o - f e - c i - a
PROFECTÍ'CIO	p r o - f e c - t í - c i o
PROFERI'R	p r o - f e - r i r
PROFESSA'NTE	p r o - f e - s s a n - t e
PROFESSA'R	p r o - f e - s s a r
PROFE'SSO	p r o - f e - s s o
PROFESSO'R	p r o - f e - s s o r
PROFESSORA'DO	p r o - f e - s s o - r a - d o
PROFESSORA'L	p r o - f e - s s o - r a l
PROFESSORA'NDO	p r o - f e - s s o - r a n - d o
PROFESSORA'R	p r o - f e - s s o - r a r
PROFE'TA	p r o - f e - t a
PROFETI'SA	p r o - f e - t i - s a
PROFETI'SMO	p r o - f e - t i s - m o
PROFETIZA'R	p r o - f e - t i - z a r
PROFICIE'NTE	p r o - f i - c i - e n - t e
PROFICIÊ'NCIA	p r o - f i - c i - ê n - c i a
PROFICUAME'NTE	p r o - f i - c u a - m e n - t e
PROFICUIDA'DE	p r o - f i - c u i - d a - d e
PROFILAXI'A	p r o - f i - l a - x i - a
PROFISSIONA'L	p r o - f i - s s i o - n a l
PROFISSIONALI'SMO	p r o - f i - s s i o - n a - l i s - m o
PROFISSIONALIZA'R	p r o - f i - s s i o - n a - l i - z a r
PROFISSÃ'O	p r o - f i - s s ã o
PROFLUE'NTE	p r o - f l u - e n - t e
PROFUNDA'R	p r o - f u n - d a r
PROFUNDE'Z	p r o - f u n - d e z
PROFUNDE'ZA	p r o - f u n - d e - z a
PROFUNDIDA'DE	p r o - f u n - d i - d a - d e
PROFU'NDO	p r o - f u n - d o
PROFUNDU'RA	p r o - f u n - d u - r a
PROFU'SO	p r o - f u - s o
PROFUSÃ'O	p r o - f u - s ã o
PROFÉ'TICO	p r o - f é - t i - c o
PROFÍ'CUO	p r o - f í - c u o
PROGENITO'R	p r o - g e - n i - t o r
PROGENITU'RA	p r o - g e - n i - t u - r a
PROGNO'SE	p r o g - n o - s e
PROGNOSTICA'R	p r o g - n o s - t i - c a r
PROGNÓ'STICO	p r o g - n ó s - t i - c o
PROGRA'MA	p r o - g r a - m a
PROGRAMADO'R	p r o - g r a - m a - d o r
PROGRAMA'R	p r o - g r a - m a r
PROGRAMATIZA'R	p r o - g r a - m a - t i - z a r
PROGRAMÁ'TICO	p r o - g r a - m á - t i - c o
PROGREDI'R	p r o - g r e - d i r
PROGRESSI'SMO	p r o - g r e - s s i s - m o
PROGRESSI'STA	p r o - g r e - s s i s - t a
PROGRESSIVIDA'DE	p r o - g r e - s s i - v i - d a - d e
PROGRESSI'VO	p r o - g r e - s s i - v o
PROGRE'SSO	p r o - g r e - s s o
PROGRESSÃ'O	p r o - g r e - s s ã o
PROGÉ'NITO	p r o - g é - n i - t o
PROIBI'R	p r o i - b i r
PROIBITI'VO	p r o i - b i - t i - v o
PROIBITÓ'RIO	p r o i - b i - t ó - r i o
PROIBIÇÃ'O	p r o i - b i - ç ã o
PROJECIONI'STA	p r o - j e - c i o - n i s - t a
PROJE'CTOS	p r o - j e c - t o s
PROJETA'NTE	p r o - j e - t a n - t e
PROJETA'R	p r o - j e - t a r
PROJETI'STA	p r o - j e - t i s - t a
PROJETI'VO	p r o - j e - t i - v o
PROJE'TO	p r o - j e - t o
PROJETO'R	p r o - j e - t o r
PROJETU'RA	p r o - j e - t u - r a
PROJEÇÃ'O	p r o - j e - ç ã o
PROJÉ'TIL	p r o - j é - t i l
PRO'L	p r o l
PRO'LE	p r o - l e
PROLE'PSE	p r o - l e p - s e
PROLETARIA'DO	p r o - l e - t a - r i - a - d o
PROLETARIZA'R	p r o - l e - t a - r i - z a r
PROLETÁ'RIO	p r o - l e - t á - r i o
PROLIFERA'R	p r o - l i - f e - r a r
PROLIFICIDA'DE	p r o - l i - f i - c i - d a - d e
PROLI'XO	p r o - l i - x o
PROLOGA'L	p r o - l o - g a l
PROLOGA'R	p r o - l o - g a r
PROLO'NGA	p r o - l o n - g a
PROLONGA'R	p r o - l o n - g a r
PROLÉ'PTICO	p r o - l é p - t i - c o
PROLÍ'FERO	p r o - l í - f e - r o
PROLÍ'FICO	p r o - l í - f i - c o
PROMANA'R	p r o - m a - n a r
PROME'SSA	p r o - m e - s s a
PROMETEDO'R	p r o - m e - t e - d o r
PROMETE'R	p r o - m e - t e r
PROMETI'DA	p r o - m e - t i - d a
PROMISCUIDA'DE	p r o - m i s - c u i - d a - d e
PROMISCUI'R	p r o - m i s - c u - i r
PROMISSI'VO	p r o - m i - s s i - v o
PROMISSO'R	p r o - m i - s s o r
PROMISSÃ'O	p r o - m i - s s ã o
PROMISSÓ'RIA	p r o - m i - s s ó - r i a
PROMISSÓ'RIO	p r o - m i - s s ó - r i o
PROMITE'NTE	p r o - m i - t e n - t e
PROMOCIONA'L	p r o - m o - c i o - n a l
PROMONTORIA'L	p r o - m o n - t o - r i a l
PROMONTÓ'RIO	p r o - m o n - t ó - r i o
PROMOTO'R	p r o - m o - t o r
PROMOTORI'A	p r o - m o - t o - r i - a
PROMOVE'R	p r o - m o - v e r
PROMOÇÃ'O	p r o - m o - ç ã o
PROMULGADO'R	p r o - m u l - g a - d o r
PROMULGA'R	p r o - m u l - g a r
PROMULGATI'VO	p r o - m u l - g a - t i - v o
PROMÍ'SCUO	p r o - m í s - c u o
PRONO'ME	p r o - n o - m e
PRONOMINA'L	p r o - n o - m i - n a l
PRONOMINA'R	p r o - n o - m i - n a r
PRONTIDÃ'O	p r o n - t i - d ã o
PRONTIFICA'R	p r o n - t i - f i - c a r
PRO'NTO	p r o n - t o
PRONTUÁ'RIO	p r o n - t u - á - r i o
PRONUNCIA'R	p r o - n u n - c i a r
PRONÓ'STICO	p r o - n ó s - t i - c o
PRONÚ'NCIA	p r o - n ú n - c i a
PRONÚ'NCIO	p r o - n ú n - c i o
PROPAGADO'R	p r o - p a - g a - d o r
PROPAGA'NDA	p r o - p a - g a n - d a
PROPAGANDI'STA	p r o - p a - g a n - d i s - t a
PROPAGA'R	p r o - p a - g a r
PROPAGATI'VO	p r o - p a - g a - t i - v o
PROPALA'R	p r o - p a - l a r
PROPA'NO	p r o - p a - n o
PROPEDE'UTA	p r o - p e - d e u - t a
PROPEDÊ'UTICA	p r o - p e - d ê u - t i - c a
PROPEDÊ'UTICO	p r o - p e - d ê u - t i - c o
PROPE'NSO	p r o - p e n - s o
PROPENSÃ'O	p r o - p e n - s ã o
PROPICIADO'R	p r o - p i - c i a - d o r
PROPICIA'R	p r o - p i - c i a r
PROPICIATÓ'RIO	p r o - p i - c i a - t ó - r i o
PROPI'NA	p r o - p i - n a
PROPLÁ'STICO	p r o - p l á s - t i - c o
PROPONE'NTE	p r o - p o - n e n - t e
PROPO'R	p r o - p o r
PROPORCIONADO'R	p r o - p o r - c i o - n a - d o r
PROPORCIONA'L	p r o - p o r - c i o - n a l
PROPORCIONALIDA'DE	p r o - p o r - c i o - n a - l i - d a - d e
PROPORCIONA'R	p r o - p o r - c i o - n a r
PROPORÇÃ'O	p r o - p o r - ç ã o
PROPOSICIONA'L	p r o - p o - s i - c i o - n a l
PROPOSITA'DO	p r o - p o - s i - t a - d o
PROPOSITU'RA	p r o - p o - s i - t u - r a
PROPOSIÇÃ'O	p r o - p o - s i - ç ã o
PROPO'STA	p r o - p o s - t a
PROPO'STO	p r o - p o s - t o
PROPRIAME'NTE	p r o - p r i a - m e n - t e
PROPRIEDA'DE	p r o - p r i e - d a - d e
PROPRIETARIA'DO	p r o - p r i e - t a - r i - a - d o
PROPRIETÁ'RIO	p r o - p r i e - t á - r i o
PROPRIÍ'SSIMO	p r o - p r i - í - s s i - m o
PROPUGNADO'R	p r o - p u g - n a - d o r
PROPUGNA'R	p r o - p u g - n a r
PROPULSA'R	p r o - p u l - s a r
PROPULSIONADO'R	p r o - p u l - s i o - n a - d o r
PROPULSIONA'R	p r o - p u l - s i o - n a r
PROPULSI'VO	p r o - p u l - s i - v o
PROPULSO'R	p r o - p u l - s o r
PROPULSÃ'O	p r o - p u l - s ã o
PROPÍ'CIO	p r o - p í - c i o
PROPÓ'SITO	p r o - p ó - s i - t o
PRORROGA'R	p r o - r r o - g a r
PRORROGATI'VO	p r o - r r o - g a - t i - v o
PRO'SA	p r o - s a
PROSADO'R	p r o - s a - d o r
PROSA'ICO	p r o - s a i - c o
PROSA'R	p r o - s a r
PROSAÍ'SMO	p r o - s a - í s - m o
PROSCREVE'R	p r o s - c r e - v e r
PROSCRI'TO	p r o s - c r i - t o
PROSCRITO'R	p r o s - c r i - t o r
PROSCRIÇÃ'O	p r o s - c r i - ç ã o
PROSEA'R	p r o - s e - a r
PROSELITI'SMO	p r o - s e - l i - t i s - m o
PROSOPOPE'IA	p r o - s o - p o - p e i - a
PROSPERAME'NTE	p r o s - p e - r a - m e n - t e
PROSPERA'R	p r o s - p e - r a r
PROSPERIDA'DE	p r o s - p e - r i - d a - d e
PROSPETA'R	p r o s - p e - t a r
PROSPETI'VA	p r o s - p e - t i - v a
PROSPETI'VO	p r o s - p e - t i - v o
PROSPE'TO	p r o s - p e - t o
PROSPETO'R	p r o s - p e - t o r
PROSPEÇÃ'O	p r o s - p e - ç ã o
PROSSECUTO'R	p r o - s s e - c u - t o r
PROSSECUÇÃ'O	p r o - s s e - c u - ç ã o
PROSSEGUI'R	p r o - s s e - g u i r
PROSTITUI'R	p r o s - t i - t u - i r
PROSTITU'TA	p r o s - t i - t u - t a
PROSTITU'TO	p r o s - t i - t u - t o
PROSTRA'R	p r o s - t r a r
PROSTÁ'TICO	p r o s - t á - t i - c o
PROSÓ'DIA	p r o - s ó - d i a
PROTAGONI'SMO	p r o - t a - g o - n i s - m o
PROTAGONI'STA	p r o - t a - g o - n i s - t a
PROTAGONIZA'R	p r o - t a - g o - n i - z a r
PROTAMI'NA	p r o - t a - m i - n a
PROTECIONA'L	p r o - t e - c i o - n a l
PROTECIONI'SMO	p r o - t e - c i o - n i s - m o
PROTECIONI'STA	p r o - t e - c i o - n i s - t a
PROTEGE'R	p r o - t e - g e r
PROTE'ICO	p r o - t e i - c o
PROTELA'R	p r o - t e - l a r
PROTESTA'NTE	p r o - t e s - t a n - t e
PROTESTANTI'SMO	p r o - t e s - t a n - t i s - m o
PROTESTA'R	p r o - t e s - t a r
PROTESTATI'VO	p r o - t e s - t a - t i - v o
PROTESTATÓ'RIO	p r o - t e s - t a - t ó - r i o
PROTE'STO	p r o - t e s - t o
PROTETO'R	p r o - t e - t o r
PROTETORA'DO	p r o - t e - t o - r a - d o
PROTETORA'L	p r o - t e - t o - r a l
PROTETORI'A	p r o - t e - t o - r i - a
PROTETÓ'RIO	p r o - t e - t ó - r i o
PROTEÇÃ'O	p r o - t e - ç ã o
PROTEÍ'NA	p r o - t e - í - n a
PRO'TO	p r o - t o
PROTOCOLA'R	p r o - t o - c o - l a r
PROTOCOLIZA'R	p r o - t o - c o - l i - z a r
PROTOCO'LO	p r o - t o - c o - l o
PROTOPLA'SMA	p r o - t o - p l a s - m a
PROTOPLASMÁ'TICO	p r o - t o - p l a s - m á - t i - c o
PROTOTIPA'GEM	p r o - t o - t i - p a - g e m
PROTOTIPA'R	p r o - t o - t i - p a r
PROTOTÍ'PICO	p r o - t o - t í - p i - c o
PROTOZOÁ'RIO	p r o - t o - z o - á - r i o
PROTRAI'R	p r o - t r a - i r
PROTROMBI'NA	p r o - t r o m - b i - n a
PROTUBERA'NTE	p r o - t u - b e - r a n - t e
PROTUBERÂ'NCIA	p r o - t u - b e - r â n - c i a
PROTÃ'O	p r o - t ã o
PROTÓ'TIPO	p r o - t ó - t i - p o
PRO'VA	p r o - v a
PROVADO'R	p r o - v a - d o r
PROVADU'RA	p r o - v a - d u - r a
PROVA'R	p r o - v a r
PROVATÓ'RIO	p r o - v a - t ó - r i o
PROVAVELME'NTE	p r o - v a - v e l - m e n - t e
PROVEDO'R	p r o - v e - d o r
PROVEDORA'L	p r o - v e - d o - r a l
PROVEDORI'A	p r o - v e - d o - r i - a
PROVE'ITO	p r o - v e i - t o
PROVEITO'SO	p r o - v e i - t o - s o
PROVENIE'NTE	p r o - v e - n i - e n - t e
PROVENIÊ'NCIA	p r o - v e - n i - ê n - c i a
PROVE'NTO	p r o - v e n - t o
PROVENÇA'L	p r o - v e n - ç a l
PROVE'R	p r o - v e r
PROVERBIA'L	p r o - v e r - b i a l
PROVERBIA'R	p r o - v e r - b i a r
PROVERSÃ'O	p r o - v e r - s ã o
PROVE'TA	p r o - v e - t a
PROVIDENCIA'L	p r o - v i - d e n - c i a l
PROVIDENCIALI'SMO	p r o - v i - d e n - c i a - l i s - m o
PROVIDENCIALI'STA	p r o - v i - d e n - c i a - l i s - t a
PROVIDENCIA'R	p r o - v i - d e n - c i a r
PROVIDE'NTE	p r o - v i - d e n - t e
PROVIDÊ'NCIA	p r o - v i - d ê n - c i a
PROVINCIA'L	p r o - v i n - c i a l
PROVINCIALI'SMO	p r o - v i n - c i a - l i s - m o
PROVINCIANI'SMO	p r o - v i n - c i a - n i s - m o
PROVINCIA'NO	p r o - v i n - c i - a - n o
PROVI'NDO	p r o - v i n - d o
PROVI'R	p r o - v i r
PROVISIONA'L	p r o - v i - s i o - n a l
PROVISIONA'R	p r o - v i - s i o - n a r
PROVISO'R	p r o - v i - s o r
PROVISORA'DO	p r o - v i - s o - r a - d o
PROVISORIEDA'DE	p r o - v i - s o - r i e - d a - d e
PROVISÃ'O	p r o - v i - s ã o
PROVISÓ'RIO	p r o - v i - s ó - r i o
PROVOCADO'R	p r o - v o - c a - d o r
PROVOCA'NTE	p r o - v o - c a n - t e
PROVOCA'R	p r o - v o - c a r
PROVOCATI'VO	p r o - v o - c a - t i - v o
PROVOCATÓ'RIO	p r o - v o - c a - t ó - r i o
PROVÁ'VEL	p r o - v á - v e l
PROVÉ'RBIO	p r o - v é r - b i o
PROVÍ'NCIA	p r o - v í n - c i a
PROXENE'TA	p r o - x e - n e - t a
PROXENETI'SMO	p r o - x e - n e - t i s - m o
PROXIMA'L	p r o - x i - m a l
PROXIMAME'NTE	p r o - x i - m a - m e n - t e
PROXIMIDA'DE	p r o - x i - m i - d a - d e
PRUDENCIA'L	p r u - d e n - c i a l
PRUDE'NTE	p r u - d e n - t e
PRUDÊ'NCIA	p r u - d ê n - c i a
PRU'MO	p r u - m o
PRURI'DO	p r u - r i - d o
PRURIE'NTE	p r u - r i - e n - t e
PRURIGINO'SO	p r u - r i - g i - n o - s o
PRURI'GO	p r u - r i - g o
PRURI'R	p r u - r i r
PRUSSIA'NO	p r u - s s i - a - n o
PRÁ'TICA	p r á - t i - c a
PRÁ'TICO	p r á - t i - c o
PRÉ'	p r é
PRÉ'DIO	p r é - d i o
PRÉ'MIO	p r é - m i o
PRÉ'STIMO	p r é s - t i - m o
PRÉ'VIO	p r é - v i o
PRÍ'NCIPE	p r í n - c i - p e
PRÓ'	p r ó
PRÓ'CLISE	p r ó - c l i - s e
PRÓ'DIGO	p r ó - d i - g o
PRÓ'LOGO	p r ó - l o - g o
PRÓ'PRIO	p r ó - p r i o
PRÓ'SPERO	p r ó s - p e - r o
PRÓ'STATA	p r ó s - t a - t a
PRÓ'TASE	p r ó - t a - s e
PRÓ'TESE	p r ó - t e - s e
PRÓ'XIMO	p r ó - x i - m o
PSEUDODEBILIDA'DE	p s e u - d o - d e - b i - l i - d a - d e
PSEUDÔ'NIMO	p s e u - d ô - n i - m o
PSI'	p s i
PSICADÉ'LICO	p s i - c a - d é - l i - c o
PSICANALI'STA	p s i - c a - n a - l i s - t a
PSICANALÍ'TICO	p s i - c a - n a - l í - t i - c o
PSICANÁ'LISE	p s i - c a - n á - l i - s e
PSICOGRAFI'A	p s i - c o - g r a - f i - a
PSICOLOGI'A	p s i - c o - l o - g i - a
PSICOLOGI'SMO	p s i - c o - l o - g i s - m o
PSICOLOGI'STA	p s i - c o - l o - g i s - t a
PSICOLÓ'GICO	p s i - c o - l ó - g i - c o
PSICOMOTO'R	p s i - c o - m o - t o r
PSICONEURO'SE	p s i - c o - n e u - r o - s e
PSICOPATI'A	p s i - c o - p a - t i - a
PSICOPATOLOGI'A	p s i - c o - p a - t o - l o - g i - a
PSICOPEDAGÓ'GICO	p s i - c o - p e - d a - g ó - g i - c o
PSICO'SE	p s i - c o - s e
PSICOSSOCIOLOGI'A	p s i - c o - s s o - c i o - l o - g i - a
PSICOSSOMÁ'TICO	p s i - c o - s s o - m á - t i - c o
PSICOTERAPI'A	p s i - c o - t e - r a - p i - a
PSICOTERAPÊ'UTICO	p s i - c o - t e - r a - p ê u - t i - c o
PSICRÔ'METRO	p s i - c r ô - m e - t r o
PSI'QUE	p s i - q u e
PSIQUIA'TRA	p s i - q u i - a - t r a
PSIQUIATRI'A	p s i - q u i a - t r i - a
PSIQUIA'TRO	p s i - q u i - a - t r o
PSIQUI'SMO	p s i - q u i s - m o
PSIQUIÁ'TRICO	p s i - q u i - á - t r i - c o
PSI'U	p s i u
PSÍ'QUICO	p s í - q u i - c o
PTOLEMA'ICO	p t o - l e - m a i - c o
PUBERDA'DE	p u - b e r - d a - d e
PUBERTÁ'RIO	p u - b e r - t á - r i o
PUBESCE'NTE	p u - b e s - c e n - t e
PUBESCE'R	p u - b e s - c e r
PUBESCÊ'NCIA	p u - b e s - c ê n - c i a
PUBLICADO'R	p u - b l i - c a - d o r
PUBLICAME'NTE	p u - b l i - c a - m e n - t e
PUBLICA'R	p u - b l i - c a r
PUBLICIDA'DE	p u - b l i - c i - d a - d e
PUBLICI'SMO	p u - b l i - c i s - m o
PUBLICI'STA	p u - b l i - c i s - t a
PUBLICITA'R	p u - b l i - c i - t a r
PUBLICITÁ'RIO	p u - b l i - c i - t á - r i o
PUCARE'IRO	p u - c a - r e i - r o
PUCARI'NHO	p u - c a - r i - n h o
PUDE'RA	p u - d e - r a
PUDI'CO	p u - d i - c o
PUDI'M	p u - d i m
PUDO'R	p u - d o r
PUERICULTU'RA	p u - e - r i - c u l - t u - r a
PUERI'L	p u e - r i l
PUF	p u f
PUGILA'R	p u - g i - l a r
PUGILA'TO	p u - g i - l a - t o
PUGILI'SMO	p u - g i - l i s - m o
PUGILI'STA	p u - g i - l i s - t a
PU'GNA	p u g - n a
PUGNACIDA'DE	p u g - n a - c i - d a - d e
PUGNA'R	p u g - n a r
PUJA'NTE	p u - j a n - t e
PUJA'NÇA	p u - j a n - ç a
PUJA'R	p u - j a r
PU'LA	p u - l a
PULA'NTE	p u - l a n - t e
PULA'R	p u - l a r
PU'LGA	p u l - g a
PULGO'SO	p u l - g o - s o
PULGUE'DO	p u l - g u e - d o
PULGUE'NTO	p u l - g u e n - t o
PULGÃ'O	p u l - g ã o
PU'LHA	p u - l h a
PULMONA'DOS	p u l - m o - n a - d o s
PULMONA'R	p u l - m o - n a r
PULMONÁ'RIA	p u l - m o - n á - r i a
PULMÃ'O	p u l - m ã o
PU'LO	p u - l o
PULSA'R	p u l - s a r
PULSATI'VO	p u l - s a - t i - v o
PULSATÓ'RIO	p u l - s a - t ó - r i o
PULSE'IRA	p u l - s e i - r a
PU'LSO	p u l - s o
PULSÁ'TIL	p u l - s á - t i l
PULSÃ'O	p u l - s ã o
PULVERIZADO'R	p u l - v e - r i - z a - d o r
PULVERIZA'R	p u l - v e - r i - z a r
PULVERO'SO	p u l - v e - r o - s o
PULVÍ'METRO	p u l - v í - m e - t r o
PU'M	p u m
PU'MA	p u - m a
PU'MBA	p u m - b a
PUNCTIFO'RME	p u n c - t i - f o r - m e
PUNCTU'RA	p u n c - t u - r a
PUNGE'NTE	p u n - g e n - t e
PUNGI'R	p u n - g i r
PUNGITI'VO	p u n - g i - t i - v o
PUNHA'DA	p u - n h a - d a
PUNHA'DO	p u - n h a - d o
PUNHA'L	p u - n h a l
PUNHALA'DA	p u - n h a - l a - d a
PU'NHO	p u - n h o
PUNI'R	p u - n i r
PUNITI'VO	p u - n i - t i - v o
PUNIÇÃ'O	p u - n i - ç ã o
PUNTU'RA	p u n - t u - r a
PUNÇÃ'O	p u n - ç ã o
PUNÍ'VEL	p u - n í - v e l
PUPI'LA	p u - p i - l a
PUPILA'R	p u - p i - l a r
PUPI'LO	p u - p i - l o
PURE'ZA	p u - r e - z a
PU'RGA	p u r - g a
PURGA'NTE	p u r - g a n - t e
PURGA'R	p u r - g a r
PURGATI'VO	p u r - g a - t i - v o
PURGATÓ'RIO	p u r - g a - t ó - r i o
PURIFICADO'R	p u - r i - f i - c a - d o r
PURIFICA'NTE	p u - r i - f i - c a n - t e
PURIFICA'R	p u - r i - f i - c a r
PURIFICATI'VO	p u - r i - f i - c a - t i - v o
PURIFICATÓ'RIO	p u - r i - f i - c a - t ó - r i o
PURI'NA	p u - r i - n a
PURI'SMO	p u - r i s - m o
PURI'STA	p u - r i s - t a
PURITANI'SMO	p u - r i - t a - n i s - m o
PURITA'NO	p u - r i - t a - n o
PU'RO	p u - r o
PURPURA'R	p u r - p u - r a r
PURPÚ'REO	p u r - p ú - r e o
PURULE'NTO	p u - r u - l e n - t o
PURULÊ'NCIA	p u - r u - l ê n - c i a
PURÉ'	p u - r é
PU'S	p u s
PUSILANIMIDA'DE	p u - s i - l a - n i - m i - d a - d e
PUSILÂ'MINE	p u - s i - l â - m i - n e
PU'TO	p u - t o
PUTREFACIE'NTE	p u - t r e - f a - c i - e n - t e
PUTREFACTI'VO	p u - t r e - f a c - t i - v o
PUTREFA'CTO	p u - t r e - f a c - t o
PUTREFATI'VO	p u - t r e - f a - t i - v o
PUTREFATÓ'RIO	p u - t r e - f a - t ó - r i o
PUTREFAZE'R	p u - t r e - f a - z e r
PUTREFAÇÃ'O	p u - t r e - f a - ç ã o
PUTREFE'ITO	p u - t r e - f e i - t o
PUTRESCE'NTE	p u - t r e s - c e n - t e
PUTRESCIBILIDA'DE	p u - t r e s - c i - b i - l i - d a - d e
PUTRESCÊ'NCIA	p u - t r e s - c ê n - c i a
PUTRESCÍ'VEL	p u - t r e s - c í - v e l
PUTRIFICA'R	p u - t r i - f i - c a r
PUXA'DA	p u - x a - d a
PUXADE'IRA	p u - x a - d e i - r a
PUXADO'IRA	p u - x a - d o i - r a
PUXADO'R	p u - x a - d o r
PUXADO'URA	p u - x a - d o u - r a
PUXA'NTE	p u - x a n - t e
PUXA'R	p u - x a r
PUXATI'VO	p u - x a - t i - v o
PU'XO	p u - x o
PUXÃ'O	p u - x ã o
PÁ'	p á
PÁ'GINA	p á - g i - n a
